"eta","max_depth","gamma","colsample_bytree","min_child_weight","subsample","nrounds","RMSE","Rsquared","MAE","RMSESD","RsquaredSD","MAESD","model"
0.1,2,1,0.8,1,0.6,100,0.956694058298845,0.00152961030913864,0.782154821772326,0.0081404671085775,0.0025742264869314,0.00520227016329775,"CBCL"
0.1,2,1,0.8,1,0.8,100,0.955538533104432,0.000833892776975407,0.781044457516271,0.00691660159646752,0.00135627191990633,0.00345754720300209,"CBCL"
0.1,2,1,0.8,2,0.6,100,0.954728464704292,0.00198475081317244,0.780281991507546,0.0117571638548783,0.00254509716898268,0.00885648232199888,"CBCL"
0.1,2,1,0.8,2,0.8,100,0.952845902647014,0.00287371019032528,0.779661638300327,0.00526570291587544,0.00389812670227942,0.00437286570369565,"CBCL"
0.05,7,0.1,0.6,1,0.6,100,0.966761655867146,0.000921420163469037,0.790585408349536,0.00713426730703483,0.000806779969598348,0.00498783237191039,"CBCL"
0.05,7,0.1,0.6,1,0.8,100,0.961020496691941,0.00100672239321002,0.785387922455414,0.00882902782412482,0.000622186395464089,0.00489138229799805,"CBCL"
0.05,7,0.1,0.6,2,0.6,100,0.96236778305379,0.00248261898873447,0.785974191266496,0.0137269210291274,0.00297449506708112,0.0119463335501975,"CBCL"
0.05,7,0.1,0.6,2,0.8,100,0.960131395147719,0.00194076631786961,0.783114529690489,0.00980337225963932,0.00222365874605156,0.00808376046891049,"CBCL"
0.05,7,0.1,0.8,1,0.6,100,0.967522416415003,0.000934643824304198,0.790720641530371,0.0120439909869747,0.000503656653720851,0.00941098462707804,"CBCL"
0.05,7,0.1,0.8,1,0.8,100,0.964330075971607,0.00106795382280559,0.788220291894021,0.00436175468135745,0.000999545970388319,0.00550159203549918,"CBCL"
0.05,7,0.1,0.8,2,0.6,100,0.963570732246993,0.00126384985300875,0.78599184779729,0.00819184300846694,0.000890398111736303,0.00863636741655883,"CBCL"
0.05,7,0.1,0.8,2,0.8,100,0.961831674232166,0.00188889278976551,0.783783536980162,0.0112688043818003,0.00254187827428459,0.00725639726211087,"CBCL"
0.05,7,1,0.6,1,0.6,100,0.962878892552193,0.00212975205180822,0.785029766308186,0.00463954986920586,0.00200827410001416,0.0033652520646308,"CBCL"
0.05,7,1,0.6,1,0.8,100,0.962302027093663,0.00164016124422419,0.785035048235606,0.014620071160279,0.00325503774085286,0.0110947759910583,"CBCL"
0.05,7,1,0.6,2,0.6,100,0.968883527244661,0.000820223189397306,0.792687031416507,0.0063881959260241,0.00111043392508192,0.00520060872380654,"CBCL"
0.05,7,1,0.6,2,0.8,100,0.96168636481792,0.00111338599759271,0.784914955503742,0.00878495131157976,0.00139453654044851,0.00587723396603966,"CBCL"
0.05,7,1,0.8,1,0.6,100,0.965326105089206,0.000835978335932745,0.788301757893926,0.00748799559703656,0.000799303909657416,0.00468837362530201,"CBCL"
0.05,7,1,0.8,1,0.8,100,0.957042988266301,0.00415123335460188,0.781542301128157,0.00823907057504706,0.00525337925594435,0.00486449682135997,"CBCL"
0.05,7,1,0.8,2,0.6,100,0.96655960815195,0.000761282529688187,0.788896649538122,0.0113327423572865,0.0008151477844747,0.00936252484997839,"CBCL"
0.05,7,1,0.8,2,0.8,100,0.960793312866807,0.00152542149647081,0.784776363235712,0.0113850213246085,0.00210965090059708,0.0107056118789772,"CBCL"
0.1,7,0.1,0.6,1,0.6,100,0.985668360056321,0.00111061829883524,0.804894266772062,0.0127247173484348,0.00116871880676269,0.0110527150951561,"CBCL"
0.1,7,0.1,0.6,1,0.8,100,0.978422462472807,0.00137533237660308,0.797524197088928,0.00971206032072573,0.00134418510187877,0.00532397205106708,"CBCL"
0.1,7,0.1,0.6,2,0.6,100,0.982999291513385,0.00260989602935891,0.801396378333614,0.0101130525905948,0.00245324107632782,0.0118168050028455,"CBCL"
0.1,7,0.1,0.6,2,0.8,100,0.986805144678979,0.000248082079747552,0.80747736641361,0.00840734658394677,0.000363368123389339,0.00592597251028867,"CBCL"
0.1,7,0.1,0.8,1,0.6,100,0.989981644361822,0.00195612133788596,0.805220557375738,0.0138245548684768,0.00356625945044948,0.011315057534095,"CBCL"
0.1,7,0.1,0.8,1,0.8,100,0.982834221609782,0.00238984608228145,0.80134911583824,0.0180850047837677,0.00222260672035177,0.0135027206338273,"CBCL"
